/* DATA DESCRIPTION:
Citation:	Sirocko, Frank; Knapp, Hannes; Dreher, Frank; Förster, Michael W; Albert, Johannes; Brunck, Heiko; Veres, Daniel; Dietrich, Stephan; Zech, Michael; Hambach, Ulrich; Röhner, Marieke; Rudert, Saskia; Schwiebus, Klaus; Adams, Christel; Sigl, Petra (2016): Pollen-stack of combined sediment record ELSA. PANGAEA, https://doi.org/10.1594/PANGAEA.868670, 
	In supplement to: Sirocko, F et al. (2016): The ELSA-Vegetation-Stack: Reconstruction of Landscape Evolution Zones (LEZ) from laminated Eifel maar sediments of the last 60,000years. Global and Planetary Change, 142, 108-135, https://doi.org/10.1016/j.gloplacha.2016.03.005
Related to:	Brunck, Heiko; Sirocko, Frank; Albert, Johannes (2016): The ELSA-Flood-Stack: A reconstruction from the laminated sediments of Eifel maar structures during the last 60000 years. Global and Planetary Change, 142, 136-146, https://doi.org/10.1016/j.gloplacha.2015.12.003
	Förster, Michael W; Sirocko, Frank (2016): The ELSA tephra stack: Volcanic activity in the Eifel during the last 500,000 years. Global and Planetary Change, 142, 100-107, https://doi.org/10.1016/j.gloplacha.2015.07.012
	Sirocko, Frank (2016): The ELSA - Stacks (Eifel-Laminated-Sediment-Archive): An introduction. Global and Planetary Change, 142, 96-99, https://doi.org/10.1016/j.gloplacha.2016.03.011
Other version:	The ELSA Stacks - Online Resouce University of Mainz, Germany (URI: https://elsa-project.de/)
Coverage:	MEDIAN LATITUDE: 50.207350 * MEDIAN LONGITUDE: 6.693310 * SOUTH-BOUND LATITUDE: 50.120300 * WEST-BOUND LONGITUDE: 6.506990 * NORTH-BOUND LATITUDE: 50.294400 * EAST-BOUND LONGITUDE: 6.879630
	MINIMUM ELEVATION: 425.0 m * MAXIMUM ELEVATION: 565.0 m
Event(s):	ELSA_DE3 (DE3) * LATITUDE: 50.294400 * LONGITUDE: 6.506990 * ELEVATION: 565.0 m * Recovery: 87 m * LOCATION: Dehner Maar, Eifel, Germany * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: Gauß-Krüger coordinate system: 2536122/5573145
	ELSA_HM1 (HM1) * LATITUDE: 50.120300 * LONGITUDE: 6.879630 * ELEVATION: 425.0 m * Recovery: 10 m * LOCATION: Holzmaar, Eifel, Germany * METHOD/DEVICE: Piston corer, UWITEC (PCUWI) * COMMENT: Gauß-Krüger coordinate system: 2562900/5554030
Parameter(s):	Event label (Event) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Age [ka b2k] (Age) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Abies [%] (Abies) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Picea [%] (Picea) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Pinus [%] (Pinus) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Betula [%] (Betula) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Alnus [%] (Alnus) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Corylus [%] (Corylus) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Carpinus [%] (Car) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Quercus [%] (Quercus) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Tilia [%] (Tilia) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Ulmus [%] (Ulmus) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Fraxinus [%] (Frx) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Fagus [%] (Fagus) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Poaceae [%] (Poac) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Ericaceae [%] (Ericac) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Artemisia [%] (Artemisia) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Cerealia [%] (Cerealia) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Ranunculaceae [%] (Ranae) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Juniperus [%] (Jun) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Populus [%] (Populus) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Salix [%] (Salix) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	14826 data points
*/
Event	Age [ka b2k]	Abies [%]	Picea [%]	Pinus [%]	Betula [%]	Alnus [%]	Corylus [%]	Car [%]	Quercus [%]	Tilia [%]	Ulmus [%]	Frx [%]	Fagus [%]	Poac [%]	Ericac [%]	Artemisia [%]	Cerealia [%]	Ranae [%]	Jun [%]	Populus [%]	Salix [%]
ELSA_HM1	1.028	0.00	0.00	0.00	9.52	25.40	9.52	6.35	7.94	0.00	1.59	0.00	22.22	6.35	0.00	3.17	7.94	0.00	0.00	0.00	0.00
ELSA_HM1	1.097	0.00	0.00	0.98	12.75	20.59	7.84	15.69	12.75	0.00	2.94	0.00	18.63	4.90	0.00	0.00	0.98	0.00	0.00	0.00	0.98
ELSA_HM1	1.161	0.00	0.00	0.00	1.79	29.46	8.04	8.93	9.82	0.00	0.00	1.79	37.50	1.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	1.226	0.00	0.00	0.00	5.61	36.45	6.54	15.89	16.82	1.87	0.00	0.93	13.08	1.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	1.291	0.00	0.00	0.00	1.85	25.93	2.78	9.26	17.59	0.00	0.93	4.63	28.70	3.70	0.00	0.93	2.78	0.00	0.00	0.00	0.00
ELSA_HM1	1.356	0.00	0.00	0.94	6.60	31.13	13.21	15.09	16.98	0.00	1.89	0.00	8.49	4.72	0.00	0.00	0.00	0.00	0.00	0.00	0.94
ELSA_HM1	1.389	0.00	0.00	0.00	6.35	30.95	13.49	7.14	11.11	0.00	1.59	5.56	19.05	2.38	0.00	0.00	0.79	0.00	0.79	0.00	0.00
ELSA_HM1	1.431	0.00	0.00	0.00	19.09	20.91	22.73	10.00	11.82	0.00	0.91	2.73	9.09	0.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	1.454	0.00	0.00	0.00	10.19	25.93	5.56	11.11	15.74	0.00	0.00	4.63	21.30	2.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	1.464	0.00	0.00	0.00	38.61	20.79	11.88	1.98	8.91	0.00	0.00	0.99	7.92	6.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	1.486	0.00	0.99	0.99	24.75	21.78	14.36	7.92	18.32	0.99	1.49	2.48	1.98	1.98	0.99	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	1.496	0.00	0.00	0.83	35.00	24.17	8.33	1.67	8.33	0.00	0.83	5.83	11.67	1.67	0.00	0.00	0.83	0.00	0.00	0.00	0.00
ELSA_HM1	1.519	0.00	0.00	3.00	18.00	29.00	17.00	4.00	12.00	1.00	1.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	1.529	0.00	0.81	0.00	41.13	23.39	4.84	3.23	8.87	0.00	0.00	4.84	7.26	1.61	0.00	1.61	0.00	0.00	0.00	0.00	0.81
ELSA_HM1	1.551	0.00	0.00	0.57	25.71	30.29	10.29	4.00	8.00	0.00	0.00	4.57	6.29	4.57	0.00	0.00	2.29	0.00	0.00	0.00	1.14
ELSA_HM1	1.561	0.00	0.00	0.90	17.12	31.53	14.41	7.21	11.71	0.00	0.00	1.80	8.11	5.41	0.00	0.00	0.90	0.00	0.00	0.00	0.00
ELSA_HM1	1.584	0.00	0.00	0.00	15.89	34.58	15.89	8.41	4.67	0.00	0.93	0.00	9.35	9.35	0.00	0.00	0.93	0.00	0.00	0.00	0.00
ELSA_HM1	1.594	0.00	0.00	0.79	23.62	30.71	7.09	4.72	7.87	0.00	0.79	3.15	10.24	6.30	0.00	0.79	1.57	0.00	0.00	0.00	0.00
ELSA_HM1	1.631	0.00	0.00	0.00	9.26	44.44	19.44	7.41	6.48	1.85	0.00	0.93	5.56	2.78	0.00	0.00	0.00	0.00	0.00	0.00	0.93
ELSA_HM1	1.649	0.00	0.00	0.91	6.36	47.27	11.82	2.73	6.36	0.00	0.00	0.00	11.82	8.18	0.00	0.00	0.00	0.00	0.00	0.00	1.82
ELSA_HM1	1.693	0.00	0.00	0.88	7.89	41.23	13.16	7.02	17.54	0.00	1.75	0.00	7.89	2.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	1.711	0.00	0.00	0.79	4.72	29.13	15.75	1.57	14.96	0.00	0.00	0.79	9.45	16.54	0.00	1.57	2.36	0.79	0.00	0.00	0.00
ELSA_HM1	1.755	0.00	0.00	0.93	5.61	16.82	11.21	5.61	20.56	0.93	0.00	2.80	12.15	17.76	0.00	0.00	0.93	0.00	0.00	0.00	0.00
ELSA_HM1	1.773	1.00	0.00	2.00	6.00	13.00	9.00	4.00	17.00	0.00	0.00	1.00	21.00	14.00	0.00	3.00	3.00	0.00	0.00	0.00	0.00
ELSA_HM1	1.816	0.00	0.00	1.96	5.88	30.39	7.84	2.94	16.67	1.96	0.98	0.98	18.63	7.84	0.00	0.00	1.96	0.00	0.00	0.00	0.00
ELSA_HM1	1.835	0.00	0.00	0.93	7.41	28.70	5.56	0.00	12.96	0.00	2.78	1.85	19.44	10.19	0.00	0.00	3.70	0.00	0.00	0.00	0.00
ELSA_HM1	1.878	0.00	0.91	0.00	9.09	33.64	6.36	3.64	22.73	0.91	0.00	0.91	3.64	10.91	0.00	1.82	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	1.897	0.00	0.00	2.88	4.81	28.85	3.85	0.00	10.58	0.00	0.00	1.92	16.35	18.27	0.00	4.81	1.92	0.00	0.00	0.00	0.96
ELSA_HM1	1.940	0.00	0.00	0.00	7.83	36.52	4.35	0.87	21.74	0.00	2.61	0.00	14.78	8.70	0.00	0.87	1.74	0.00	0.00	0.00	0.00
ELSA_HM1	1.959	0.00	0.00	1.00	6.00	34.00	5.00	0.00	8.00	0.00	0.00	0.00	16.00	19.00	0.00	1.00	4.00	0.00	1.00	0.00	0.00
ELSA_HM1	2.002	0.00	0.00	0.77	7.69	38.46	5.38	2.31	16.15	1.54	0.77	1.54	12.31	7.69	0.00	0.77	1.54	0.00	0.00	0.00	0.00
ELSA_HM1	2.021	0.00	0.00	5.68	14.20	13.07	5.68	2.27	15.91	0.00	0.00	2.84	11.36	19.32	0.00	1.70	1.70	0.57	0.00	0.00	0.00
ELSA_HM1	2.064	0.00	0.00	0.00	5.30	33.33	9.09	5.30	15.15	0.76	0.00	0.76	17.42	6.82	0.00	0.76	1.52	0.00	0.00	0.00	0.76
ELSA_HM1	2.082	0.00	0.00	0.92	11.01	22.02	4.59	1.83	13.76	0.00	0.00	0.92	11.93	21.10	0.00	0.92	4.59	0.00	0.00	0.00	0.00
ELSA_HM1	2.120	0.00	0.00	2.68	3.57	17.86	7.14	0.89	13.39	1.79	1.79	0.00	20.54	16.96	0.00	0.89	5.36	0.89	0.00	0.00	0.89
ELSA_HM1	2.144	0.00	0.00	0.83	6.67	20.00	9.17	2.50	11.67	0.83	1.67	3.33	13.33	14.17	0.00	1.67	5.00	0.00	0.00	0.00	0.83
ELSA_HM1	2.181	0.00	0.00	2.99	14.18	16.42	11.19	2.24	10.45	1.49	1.49	0.00	14.93	17.16	0.00	2.24	1.49	0.00	0.00	0.00	1.49
ELSA_HM1	2.206	0.00	0.00	1.68	7.56	15.97	6.72	3.36	14.29	0.00	0.84	0.84	21.85	13.45	0.00	4.20	2.52	0.00	0.00	0.00	0.84
ELSA_HM1	2.249	0.00	0.00	0.77	6.92	22.31	13.08	3.08	15.38	1.54	0.77	1.54	24.62	5.38	0.00	3.08	1.54	0.00	0.00	0.00	0.00
ELSA_HM1	2.268	0.00	0.00	0.88	9.65	9.65	9.65	3.51	15.79	0.00	0.00	0.88	15.79	22.81	0.88	0.00	5.26	0.00	0.00	0.00	0.00
ELSA_HM1	2.311	0.00	0.00	2.36	8.66	29.13	18.90	1.57	13.39	0.00	3.94	0.00	11.02	8.66	0.00	0.00	1.57	0.00	0.00	0.00	0.00
ELSA_HM1	2.330	0.00	0.00	2.70	4.50	17.12	10.81	0.90	25.23	0.00	0.00	0.00	11.71	21.62	0.00	0.90	3.60	0.00	0.00	0.00	0.00
ELSA_HM1	2.373	0.00	0.00	3.09	8.25	26.80	12.37	6.19	23.71	1.03	1.03	0.00	6.19	11.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	2.392	0.00	0.00	2.73	7.27	10.91	13.64	2.73	22.73	0.91	0.00	0.91	8.18	20.00	0.00	2.73	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	2.429	0.00	0.00	3.31	12.40	24.79	6.61	0.00	12.40	0.00	1.65	0.83	12.40	18.18	0.00	1.65	0.83	0.00	0.00	0.00	0.83
ELSA_HM1	2.454	0.00	0.00	0.00	13.00	18.00	19.00	2.00	12.00	0.00	2.00	3.00	12.00	8.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00
ELSA_HM1	2.621	0.00	0.00	0.73	9.49	24.82	12.41	1.46	8.76	0.73	0.00	0.00	12.41	13.87	0.00	1.46	7.30	0.00	0.00	0.00	0.00
ELSA_HM1	2.905	0.00	0.00	1.32	6.58	28.29	20.39	0.00	20.39	0.00	0.00	1.97	15.79	1.32	0.00	0.00	1.32	0.00	0.00	0.00	0.00
ELSA_HM1	3.096	0.00	0.73	0.00	3.65	32.12	6.57	0.73	21.90	1.46	2.19	1.46	13.14	7.30	0.00	1.46	4.38	0.00	0.00	0.00	0.00
ELSA_HM1	3.287	0.00	0.00	0.00	4.41	18.38	11.03	1.47	12.50	0.74	2.21	2.21	45.59	0.00	0.00	0.74	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	3.669	0.00	0.00	0.00	2.70	23.65	32.43	0.00	12.16	1.35	0.68	2.70	17.57	2.70	0.00	2.03	0.68	0.00	0.00	0.00	0.00
ELSA_HM1	3.764	0.00	0.00	0.61	4.91	38.04	22.70	0.00	17.18	0.61	0.61	3.07	9.20	0.61	0.00	0.61	1.23	0.00	0.00	0.00	0.00
ELSA_HM1	3.962	0.00	0.00	1.16	0.58	22.54	54.91	0.58	9.25	1.73	1.73	1.73	3.47	1.73	0.00	0.00	0.58	0.00	0.00	0.00	0.00
ELSA_HM1	4.064	0.00	0.00	0.00	0.00	16.76	60.34	0.00	11.17	2.23	1.12	1.12	3.35	1.68	0.00	0.00	0.56	0.00	0.00	0.00	0.00
ELSA_HM1	4.473	0.00	0.00	0.75	6.72	24.63	41.04	0.00	17.16	1.49	1.49	2.99	0.75	1.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	4.677	0.00	0.00	0.00	9.43	21.70	35.85	0.00	23.58	3.77	3.77	0.00	1.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	4.983	0.00	1.77	0.00	3.54	16.81	61.06	0.00	7.96	3.54	1.77	0.00	0.88	2.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	5.085	0.00	1.42	0.00	4.26	21.99	43.26	0.00	14.89	4.26	1.42	2.13	3.55	2.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	5.289	0.00	0.00	0.00	3.85	22.12	44.23	1.92	12.50	5.77	3.85	3.85	0.00	0.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	5.494	0.00	0.00	3.15	3.94	9.45	40.94	0.00	29.92	5.51	0.79	4.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	5.596	0.00	0.00	0.92	0.92	7.34	40.37	0.92	28.44	9.17	2.75	9.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	5.800	0.00	0.88	0.00	6.14	2.63	42.98	2.63	21.93	15.79	2.63	1.75	0.00	0.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	6.004	0.00	0.00	0.00	3.45	2.59	42.24	0.00	27.59	10.34	4.31	6.03	0.00	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.86
ELSA_HM1	6.208	0.00	0.00	0.83	1.67	6.67	38.33	1.67	33.33	5.00	6.67	3.33	0.83	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	6.405	0.00	0.00	0.79	0.79	3.17	38.10	0.00	23.81	10.32	12.70	9.52	0.00	0.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	6.597	0.00	0.00	0.85	2.56	2.56	40.17	0.00	17.95	8.55	12.82	11.11	0.85	1.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	6.789	0.00	0.00	0.88	1.75	4.39	32.46	0.00	18.42	12.28	10.53	18.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	6.980	0.00	0.00	0.85	1.71	1.71	38.46	0.00	23.93	8.55	14.53	10.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	7.172	0.00	0.00	0.00	0.74	3.70	42.22	0.74	16.30	11.11	11.11	11.11	0.00	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	7.364	0.00	0.00	0.83	0.83	1.67	42.50	1.67	19.17	8.33	14.17	8.33	0.00	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	7.555	0.00	0.00	0.00	0.00	0.93	40.74	0.00	20.37	5.56	16.67	14.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	7.747	0.00	0.00	2.68	3.57	0.00	48.21	0.00	20.54	8.93	8.93	5.36	0.00	1.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	7.939	0.00	0.00	2.48	0.83	2.48	47.11	0.00	12.40	10.74	12.40	7.44	0.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	8.130	0.00	0.00	2.65	0.00	1.77	51.33	0.88	11.50	9.73	14.16	7.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
